,FX1_W2_Day2,FX1_W4_Day4,FX1_W5_Day3,FX1_W5_Day4,FX1_W6_Day4,FX1_W6_Day5,FX1_W7_Day1,FX1_W7_Day2,FX1_W7_Day3,FX1_W7_Day4,FX1_W7_Day5,FX1_W8_Day1,FX1_W8_Day2,FX1_W8_Day3,FX1_W8_Day4,FX2_W2_Day1,FX2_W2_Day2,FX2_W2_Day3,FX2_W2_Day4,FX2_W2_Day5,FX2_W3_Day1,FX2_W3_Day2,FX2_W3_Day3,FX2_W5_Day1,FX2_W5_Day2,FX2_W5_Day3,FX2_W5_Day4,FX2_W5_Day5,FX2_W6_Day1,FX2_W6_Day2,FX2_W6_Day3,FX2_W6_Day4,FX2_W6_Day5,FX2_W7_Day1,FX2_W7_Day2,FX2_W7_Day3,FX2_W7_Day4,FX2_W7_Day5,FX2_W8_Day1,FX3_W2_Day1,FX3_W2_Day2,FX3_W2_Day3,FX3_W2_Day4,FX3_W2_Day5,FX3_W3_Day2,FX3_W3_Day3,FX3_W3_Day4,FX3_W5_Day1,FX3_W5_Day2,FX3_W5_Day3,FX3_W5_Day4,FX3_W5_Day5,FX3_W6_Day1,FX3_W6_Day2,FX3_W6_Day3,FX3_W6_Day4,FX3_W6_Day5,FX3_W7_Day1,FX3_W7_Day2,FX3_W7_Day3,FX3_W7_Day4,FX3_W7_Day5,FX3_W8_Day1,FX3_W8_Day2,FX3_W8_Day3,MX1_W3_Day1,MX1_W3_Day2,MX1_W3_Day3,MX1_W3_Day4,MX1_W3_Day5,MX1_W4_Day2,MX1_W4_Day3,MX1_W4_Day4,MX1_W5_Day1,MX1_W5_Day2,MX1_W6_Day1,MX1_W6_Day2,MX1_W6_Day3,MX1_W6_Day4,MX1_W6_Day5,MX1_W7_Day1,MX1_W7_Day2,MX1_W7_Day3,MX1_W7_Day4,MX1_W7_Day5,MX1_W8_Day1,MX1_W8_Day2,MX1_W8_Day3,MX1_W8_Day4,MX1_W8_Day5,MX2_W2_Day1,MX2_W2_Day3,MX2_W3_Day1,MX2_W3_Day2,MX2_W3_Day3,MX2_W3_Day4,MX2_W3_Day5,MX2_W4_Day2,MX2_W4_Day3,MX2_W6_Day1,MX2_W6_Day2,MX2_W6_Day3,MX2_W6_Day4,MX2_W6_Day5,MX2_W7_Day1,MX2_W7_Day2,MX2_W7_Day3,MX2_W7_Day4,MX2_W7_Day5,MX2_W8_Day1,MX2_W8_Day2,MX2_W8_Day3,MX2_W8_Day4,MX2_W8_Day5,Zt,T
39,176.412673,174.4562098,194.4608943,,,176.5001312,225.7866505,188.2506041,181.1758168,186.6427058,170.3063437,146.5725245,176.4605317,203.7667718,,171.4494807,176.4831396,,,166.6088283,155.3496534,211.2660105,201.4649628,196.8254265,170.5121407,199.723969,,,154.4285577,209.5875169,189.6876821,,158.1392257,144.5500754,196.8981964,195.4174965,135.6309681,192.8458395,192.4340556,188.3811297,176.4831396,,,188.9292353,157.3922515,182.7093568,,212.0349513,183.399766,202.7825567,,,137.627395,212.3372425,136.9877857,,155.7826299,154.0474653,210.0547824,211.5498969,192.1934489,200.3435059,144.0226688,204.4262961,195.7999129,212.6738886,162.6069171,,,196.4876018,193.020817,165.3910731,,,,162.8583536,161.6442913,191.9720219,,,190.3061014,176.0107247,156.639607,,183.1514416,196.5249406,202.1151315,204.0977761,216.4011007,215.0995465,179.7790372,159.8470613,204.5701689,180.7452429,,,191.4679021,159.2093651,194.7596006,188.0004169,169.4837243,183.3903622,,,172.3607473,190.0022293,181.2899002,,165.1094146,148.4877975,184.2610939,188.8261802,201.5194786,175.5273973,0,-105
40,178.3581081,176.7320988,182.8615042,,,166.0355746,220.3535409,184.5696695,185.7651243,197.3672569,155.1441164,160.3043502,189.2254318,204.407328,,181.1013594,162.7828642,181.9495197,,180.0193599,212.9408702,211.0489466,198.5009205,188.9496723,166.2821208,197.3912807,,,142.1282097,199.428938,163.3556835,,131.0579606,150.8752733,201.226561,185.081446,153.8829069,198.9858778,201.7802644,186.5426822,162.7828642,186.8355939,,175.8536619,188.1751332,186.6435271,,153.3883792,192.9819169,205.7560162,,,188.3920353,192.708184,144.4188724,,125.2231607,206.1102109,211.7945591,209.0223825,184.6891414,217.111254,163.4467851,208.0320798,177.5958846,219.1018448,172.7138867,220.4956107,,191.2028035,203.6598081,179.1191646,,,,192.8995804,190.0684971,214.4976815,,,166.4083661,181.9142129,183.5542647,,178.3607383,208.5852128,195.2699332,190.7259864,196.068114,222.8082032,185.4799634,166.1323782,204.0238014,189.099941,183.107898,,200.3682061,168.4091199,200.0740065,160.6123967,173.4857188,189.5496078,,,178.5190902,188.4862686,171.1949488,,161.209808,163.5278718,179.5640524,193.1108366,211.8146733,190.0818425,0,-100
41,180.0141696,174.0624072,148.7887984,,,174.4442785,225.780713,199.7949027,191.1772285,196.7981765,160.7239,173.7497205,204.241244,182.1365937,,181.031183,185.2768244,189.341941,,178.3449633,230.0612633,207.6004974,185.559112,188.1049979,179.6876609,192.9251532,,,159.8712146,207.367439,165.2548698,,157.4980354,151.3596421,191.0111495,201.7708633,177.1048982,190.8592357,203.3831707,180.9578274,185.2768244,176.1594023,,170.3298304,192.4653743,179.4863973,,192.1216116,190.4889887,176.3820446,,,205.2696469,207.5727596,179.6808513,,131.2812783,218.377575,187.3067,157.1878615,207.8085469,223.9164509,186.3549969,208.8069724,193.6579702,214.6945514,194.0984434,195.3128599,,192.8646249,198.4648005,178.3452042,,,,187.7454457,202.0550037,215.3785387,,,188.9054556,177.7368373,192.1058401,,149.8070737,204.4250987,188.503023,202.1443599,169.917333,225.5255892,187.542877,155.8777701,208.3961086,197.9070948,182.3332566,,202.7006702,171.2006146,200.5167306,153.8178379,177.3451377,191.849643,,,194.7729715,193.8729968,163.2183981,,147.9347065,154.3132041,216.0906879,198.5335193,214.780408,199.613321,0,-95
42,177.9583544,174.8986011,173.7058675,,165.8966375,180.7476105,219.9089532,205.9891378,199.2902028,192.0276882,146.8417658,181.1506229,190.7565948,151.2596693,,195.0861056,184.7025002,178.7365536,196.8621577,178.3837948,221.6117368,193.1185569,187.9645866,164.9990056,192.6306903,161.6928784,,,165.8397028,166.6052545,194.3212348,165.8966375,149.3547805,140.0700934,191.1805878,185.5743756,186.5561836,197.6379225,206.7515745,163.683053,184.7025002,182.690152,196.8621577,142.8247865,181.6045122,157.6381996,,212.2836224,195.4927912,198.2929232,,,208.2727749,195.1725265,183.7289682,183.084064,145.1415223,194.4242415,136.5584959,168.0020618,211.6334823,220.228827,180.9627187,207.8748951,173.9837059,181.0668614,200.7834576,201.0045998,189.5256542,197.5432299,210.5418026,159.2232331,,,,167.3296178,205.5702585,213.1806603,,,178.8447907,184.4021992,187.3589063,216.539775,157.1054464,199.1695663,194.1109939,196.1485352,195.1171864,220.6791414,180.3310276,149.2028484,201.2246617,170.3821618,172.9902719,183.3267126,205.0567987,189.2702707,201.6182224,153.5311669,170.1721524,201.7886004,,,186.1196397,168.327769,169.1328192,208.2057155,150.0107747,155.4837979,218.1921226,199.5036537,205.6585528,203.5253714,0,-90
43,174.1829934,183.305232,184.4170144,,181.8199023,185.3646424,223.2911416,213.300663,213.6485696,211.9249038,155.2544886,190.1258709,176.4058181,163.1613247,,181.1461792,190.9810687,187.2266837,188.3969799,183.0697473,201.6785637,198.3480438,201.8548858,152.9565847,207.7053858,182.3859415,,,157.3344678,149.3086844,199.3449968,181.8199023,151.6216665,144.5903928,205.9358271,171.1963739,187.9805455,171.0006134,207.1171372,168.1471397,190.9810687,178.0057557,188.3969799,138.6376902,178.2010481,179.2820141,,211.8837963,190.7680556,184.7040383,,,206.929861,204.0601937,162.0362867,189.8528604,150.1010901,148.2645142,131.8857058,179.4229021,218.4079037,220.405787,185.3642716,163.2825485,144.3684045,169.2528958,208.5777494,209.4936053,175.3979235,214.5732359,206.0206508,176.0283423,,,,166.8612431,174.3253924,207.0679678,,,188.6313643,185.3643402,189.2986082,168.2067514,154.6406574,193.0672697,196.2041941,201.7050619,215.9251665,208.3551173,162.6837865,159.7157721,178.9996348,154.2831252,181.0817489,152.3874512,211.3480161,176.1936785,183.4579368,170.1375184,160.2642331,176.0214005,,,182.7584472,132.7434118,156.9843189,208.8764773,156.7672692,155.5583887,197.6190396,194.6705092,200.8072433,208.0954736,0,-85
44,171.6510827,176.2133278,161.178989,184.5355646,210.9420722,172.9449707,227.1284504,212.3014115,215.5732905,209.3965409,168.6185785,190.2081376,196.3101524,186.8807295,198.5251747,195.3099608,184.2702468,170.5817847,167.5151956,186.1966578,219.9052177,187.6340813,193.7604292,184.8261526,212.1315079,163.4748289,161.2645432,,164.8513618,175.6827727,188.8125522,210.9420722,167.0824881,171.7076075,160.8193112,164.0601331,193.7185629,137.921718,201.8334451,138.7516736,184.2702468,179.9682099,167.5151956,173.3027405,162.0779489,186.1406281,,202.2260906,170.8684098,183.1859641,208.1556762,,196.1679415,203.2499785,192.2742039,188.8475845,140.2367514,141.9003528,137.6544668,195.9453315,221.6497223,179.1414258,207.2986812,177.5066919,152.2300468,160.2917061,210.7483558,205.5898528,158.7226225,207.4041421,169.3919128,194.9898666,,,,191.6956484,178.266557,213.5104999,180.2935197,,215.9903276,186.4963164,186.9178192,147.6836355,164.8231521,169.5701603,187.5003592,215.5184413,224.1265821,219.7542313,165.3352076,162.6737885,166.5811726,148.8267593,176.462362,149.7262561,206.5054662,184.8817254,179.851123,161.6510309,159.2485759,180.5021416,172.7150077,,169.3890436,149.4303518,157.9752277,184.6218808,160.5986827,150.887989,208.5756771,197.0937126,201.36316,213.8709083,0,-80
45,142.6565048,174.5194931,156.7128863,201.8119324,206.7058066,184.2958955,228.7036662,212.4224538,202.6325423,204.9163415,178.5573032,197.6264092,197.1176945,160.5368826,208.1814213,199.3176226,184.5879863,151.2792487,177.9350718,184.8573659,218.6115202,202.5083139,202.3357076,198.7728245,217.7936214,190.9546673,186.3761315,,170.0280288,201.6564209,176.7403219,206.7058066,180.66545,196.3241786,155.4451583,155.3191649,199.3941034,130.446228,196.0651977,144.1816438,184.5879863,175.0307755,177.9350718,175.4689642,195.0202017,181.654943,,206.8370315,145.7519614,189.3088561,216.3928456,,199.9606583,199.4932056,205.2927871,174.5219844,141.0535696,157.0890414,180.9763559,200.5581552,201.5281006,137.8366581,216.713337,182.9434286,148.5760114,181.0221665,218.2127849,203.042341,152.5161402,222.8645123,162.5265686,196.9921334,,,,199.7958195,208.0324917,198.6252326,199.7726704,,215.3939191,208.8933447,184.3558838,162.7746191,161.8775711,169.5155133,192.7936162,224.0801201,209.3201752,228.5378669,169.1417036,153.4651699,175.4924737,154.4627856,181.1896812,143.9687449,204.1163774,191.8859435,196.5464476,150.6331624,173.9369847,184.9594967,186.4877041,,182.4824837,154.9998936,170.7207864,183.1337689,161.5833719,149.9735294,208.4337331,202.6141842,179.2892056,195.677125,0,-75
46,169.8457189,174.1961886,172.3363484,180.0253364,178.7926213,152.843746,217.0923311,195.9791176,158.0191102,208.5266065,175.0696899,187.1197155,193.6910726,196.7284899,198.9315614,185.9531062,184.989403,162.0875532,186.4851567,183.3268405,217.9579011,214.2672741,167.474074,194.2489648,192.3752328,187.7193376,203.0138739,201.8847063,166.3710922,198.3652502,166.4027199,178.7926213,182.9130339,191.0036782,173.0071409,178.7502632,202.7222539,139.0694479,186.123942,170.2552843,184.989403,163.9901223,186.4851567,179.9438217,198.5285576,165.1839785,141.0158295,210.1258939,155.1850911,156.2888338,204.6701656,202.2200416,214.167557,165.663864,205.9581381,192.2844268,142.82722,179.0350827,192.5166461,202.4379951,200.8972143,166.9385942,186.3520316,146.8923688,153.269116,189.4845754,211.92877,208.7981507,184.5416877,211.2513081,169.2320312,182.9789032,194.0959919,,,181.9908775,218.8155049,193.4525362,208.6549189,174.1086575,182.1313514,189.1452682,191.0723449,170.0647862,157.6181995,168.4778513,208.4681812,221.66112,219.8439939,232.9149792,166.7997904,148.3200615,176.3359973,179.2007101,178.2451379,146.946968,220.6015599,194.1102257,184.5747137,171.4493045,178.4582756,155.867749,191.5219974,176.8156885,189.6552089,154.4494638,177.4735078,191.7611855,145.653098,152.9155337,205.9718437,201.3629029,160.3259512,193.7079079,0,-70
47,182.2450616,159.4294689,193.1442872,181.8666129,156.8480024,151.8538055,228.823938,199.1272758,165.9621342,191.2581046,175.5749583,183.2413436,182.80663,209.2997908,207.4788681,169.4012001,197.1379492,196.6474421,172.9180083,184.6312863,226.0148723,188.8088723,162.2698752,195.5228705,188.4763216,188.7386324,203.9541012,160.8454169,181.9598903,158.371558,186.4410146,156.8480024,169.5564448,194.1958611,192.1816854,162.0081722,202.0033767,143.6020501,177.3145462,189.6785573,197.1379492,135.1166731,172.9180083,175.0418537,204.9061083,147.7888998,146.6330201,212.9708752,191.7619866,155.611018,152.4229823,199.8037642,202.4175773,204.5012861,194.6274072,180.7279655,148.377735,180.2355487,197.2727878,184.7531669,207.4085379,205.7124246,181.7262772,155.3733635,154.6998111,189.1755075,204.2713008,214.6966034,159.6444518,222.8187791,189.6951957,172.7923932,180.4787252,,,206.1239754,223.7510881,194.0449507,215.7058282,189.8300244,169.9515409,184.1772265,194.9113085,184.809525,152.0140372,157.2762961,212.7503521,213.1639698,188.2704085,224.431834,159.1663211,158.5018212,183.5628756,182.0535961,179.4403204,155.1914528,212.0732829,198.612286,160.0512379,181.3308874,181.1536933,165.727273,190.1630707,178.9293705,194.8177245,155.4015353,174.9490004,191.434465,150.2286298,162.7777644,206.9910129,206.1533554,181.9700094,209.7368366,0,-65
48,191.7819701,160.5771595,198.7515737,152.8992838,157.9968819,160.5637793,186.2899466,207.8962562,199.54336,204.4026815,196.4867621,184.7414786,159.8800015,207.2190775,187.5489977,188.7098244,202.516898,199.1216318,184.3597536,178.0488123,220.2672453,196.9615243,197.3229531,211.5561664,204.3463576,175.8432072,179.2289055,171.9211767,195.68345,138.9376603,171.8538096,157.9968819,164.6626777,200.6614065,187.7585039,157.1445955,196.0661687,131.5622584,189.9524561,182.6556736,202.516898,141.1319024,184.3597536,186.062266,188.7161987,154.5646589,163.484431,197.6153312,204.8585396,183.8133541,141.5520975,205.0262668,203.3543114,221.7833427,176.4461019,195.2285051,153.472104,188.9730814,164.6891661,160.0273971,218.0399486,213.7585085,206.7947463,146.3736438,195.4243185,200.422302,205.4977298,215.6892153,156.0332639,221.9293531,176.3502376,176.2424346,172.8806054,,,220.4845652,217.2848886,191.1760663,198.9330277,182.534163,192.4454799,183.1568509,187.5086096,188.3698316,158.3293362,161.0255992,204.3989098,205.8531035,188.8429431,213.6508011,175.3977649,166.8025735,184.6346302,197.3488381,185.8757343,165.9527763,217.8228503,187.2281822,147.8207075,161.4118693,189.7162961,180.2559056,195.0015731,172.8751753,196.7354284,151.6998445,167.4323538,190.1675767,146.3376086,169.8369372,201.8519685,211.7659172,197.96872,214.1941898,0,-60
49,181.7629033,173.7173757,197.0080827,161.7021117,161.3095179,168.6825972,150.2603725,197.1968253,209.8522148,205.7578531,179.4543491,188.2240912,166.0434043,216.6758321,187.1497041,183.2689135,202.8140261,189.791146,191.9457077,175.7918139,206.2124311,192.9417093,203.652273,221.5056662,192.7337001,180.0667424,193.3941487,165.788878,203.4850376,162.4279448,158.1711233,161.3095179,165.6469282,193.6519891,202.05072,146.2018022,203.9294518,137.2782519,177.7991014,164.79756,202.8140261,141.0804984,191.9457077,192.4028268,196.9852889,153.1968456,178.5426182,201.2491133,209.5981356,183.5709917,154.2229532,201.08266,221.5279445,212.0756214,195.7885559,191.3976986,143.8006212,207.0007482,194.8898093,150.8718383,186.9136019,213.3607641,212.7790161,147.4414905,189.5368395,209.2599996,212.7514666,199.2881862,151.3866088,229.5284702,171.1062716,167.9604411,173.6023386,,,216.0379649,189.6222584,190.4331443,216.5388346,196.1002487,193.8812673,182.5594688,187.3585902,192.5731824,162.5772737,161.1989054,211.1784935,216.3901883,193.3677736,226.58132,175.3384835,171.3844456,187.3124117,198.7085655,189.5964596,175.1682007,222.3883315,171.2236134,151.4361046,149.5005787,194.4416353,190.5522085,196.4337662,174.5311228,192.9977996,160.2556467,166.653924,193.5210582,153.0261016,174.6362829,182.9511082,210.8235682,205.3098982,204.1236826,0,-55
50,182.1663786,175.7259989,193.4865358,167.3947363,168.9433152,158.9946156,167.329671,220.3217754,194.6916288,201.7096804,177.9268815,200.2350096,190.9983171,200.3208406,191.2517846,184.0813282,185.8685041,198.3620678,180.5932673,191.4270547,222.3020065,201.7580611,173.8490008,210.8806923,197.7002587,189.1282715,201.9137965,164.925117,203.3980594,194.2274667,163.3239298,168.9433152,186.3318252,199.947935,175.7348824,169.2729413,204.8032571,142.4851034,187.3308916,176.2171593,185.8685041,133.4949634,180.5932673,188.7863979,197.6004694,159.5662641,193.7195062,200.4521811,213.0142227,189.9818577,152.7098648,204.960074,221.6747752,228.5250017,206.2735349,186.2504678,140.576865,209.3198535,183.3167869,177.0295496,185.0507638,212.4504539,200.7429029,145.8939894,182.592377,223.5842751,214.5617502,206.7016252,174.981769,231.8047816,170.4465159,164.8388966,175.5197035,,,214.9271799,194.1879078,183.7583819,208.3740916,207.5578651,189.0421677,174.3974509,192.6537501,209.1078232,149.8681122,158.864184,211.457558,214.4065038,197.9111218,227.241096,152.3448357,171.1990646,188.2083341,202.8721127,180.7686949,159.816302,214.2297965,186.4128126,162.6088641,150.7729918,200.7201869,177.9975651,210.8598774,177.4322875,169.7224788,154.0156087,165.176408,193.9982865,150.6227481,179.7591172,189.3158481,206.9845709,198.1889904,208.2746645,0,-50
51,185.5237344,172.2728068,188.128771,166.8533186,169.2464394,156.8046555,160.126324,211.9283868,207.0722863,205.4466264,175.8362722,201.8996891,202.2124803,197.2165983,162.2930507,185.740123,187.5844507,200.1273838,183.7461103,189.424104,218.9230196,201.7747009,143.0897578,213.8322651,173.5221179,194.13997,194.0733106,146.329671,208.0097338,173.7786936,187.6364908,169.2464394,174.8250323,197.9196416,194.4964415,176.7357756,187.3957982,163.8871239,191.4822556,185.7831181,187.5844507,138.5822489,183.7461103,192.5625222,212.370412,184.2958393,190.0085591,203.8824556,202.9461314,153.2622353,190.6576149,208.7998788,217.0288728,220.9848411,196.9717778,192.8472608,136.3750576,209.9454074,189.3480007,172.1812963,158.106179,207.2072219,195.7551228,149.3081912,203.9921397,224.9240402,227.5863615,201.89921,178.633987,204.3799038,170.1723929,172.3537429,199.1166338,,,215.33624,195.5096647,197.3192615,207.062225,216.1273841,212.2588503,175.9476866,197.8186705,201.9282456,163.5901619,163.911904,201.2692116,213.9263822,221.3491306,222.9622932,139.8214435,181.2004506,188.1599233,195.4072023,165.2249429,149.1491074,214.187041,193.6752117,157.9686241,168.3739913,204.1765375,168.3398174,207.4464608,182.5632315,175.5401999,168.5287939,154.3141834,196.3322578,149.6788221,182.8097146,205.9672606,199.936068,179.6511439,216.3650986,0,-45
52,184.9330443,174.0265239,151.9045443,164.5900868,180.8212966,167.9897945,162.6432803,213.7843877,208.1649718,201.3847203,178.7565415,194.4784439,193.9479829,195.4411808,199.9992796,187.2175925,188.9099916,201.1868032,193.8091249,183.816675,200.3498083,173.9190071,184.1113849,210.7548458,202.575464,183.6471073,199.5371166,159.1739782,210.8448751,188.7389116,208.4986047,180.8212966,159.9393121,195.091285,181.1157134,195.857317,201.7115317,175.333562,194.4795878,181.8376034,188.9099916,150.1834154,193.8091249,194.579081,216.3222292,186.5545797,181.1120092,212.3464124,205.3870795,136.723012,208.9222043,205.7943415,218.8209909,227.4947377,199.8952928,205.1213115,134.0345162,209.9087491,194.4331576,156.6150585,193.1387086,189.1282279,199.1838696,174.0487618,210.2192682,222.289042,221.3755737,202.4600021,189.8535103,226.1036304,186.7042024,192.8872829,194.8997982,,,222.9237685,179.2715306,202.3299507,205.336992,213.5431575,219.6942272,181.8405753,202.2733322,204.9832788,172.8370428,177.7193688,200.2363063,187.4423007,223.4476185,195.4868361,143.8065453,183.8596338,195.1735639,191.2765757,178.032152,151.0294003,222.0972804,198.2859519,158.8486521,176.3938581,204.9603481,181.0352657,203.0853632,186.7188645,177.6700751,164.7983019,164.8153086,194.1817422,151.0861452,187.654548,185.4513584,203.9996068,191.7384326,215.9843635,0,-40
53,191.1113027,173.2907061,171.8874773,163.5190426,186.228531,161.8815195,165.8285677,208.2441586,202.4067698,156.8442661,177.8024025,181.8395015,199.170045,200.6745696,201.1468959,186.2266143,194.323001,196.1594448,180.8797718,179.5999119,200.6392922,160.8470831,197.2903425,210.1110001,220.1532289,168.8436667,189.7314961,182.047506,208.87621,199.431247,208.2067842,186.228531,176.707614,197.6364166,203.4498027,209.1430385,199.9504021,174.5737639,204.0544867,188.0842473,194.323001,170.0337434,180.8797718,191.634492,196.2899211,197.134547,170.7943393,155.960485,202.322432,153.7298842,210.6190429,195.9558085,206.8145751,183.5690627,141.7260914,169.9878705,162.0365714,215.933023,195.2577081,159.0853837,201.2622525,207.834005,194.6244074,182.4271849,199.6861082,216.2083843,201.8891322,177.9187704,189.613146,230.4970994,182.3170837,188.9481887,202.2968582,,,214.6102136,168.623405,206.6539555,179.2322261,224.6402902,210.3205363,182.907528,189.0021896,211.7265306,191.0844072,188.0119539,210.3986245,198.2352403,209.2747346,226.769624,149.1591268,180.7834054,202.0343939,193.0539161,176.4275394,148.7923265,223.3170753,198.659429,188.0902588,194.185345,195.7324149,196.0997214,210.0381164,192.3812345,146.1002444,182.392355,174.9761619,197.7978097,150.2925193,186.7640162,215.6783949,209.9493041,200.5645539,200.0343601,0,-35
54,191.940609,176.1720733,184.6952089,165.4621059,178.6475472,167.5355426,179.7843703,202.2847965,209.7417085,148.8386149,178.9717501,186.6598491,192.4055375,197.6641776,219.41169,180.8943389,190.4055395,215.4111248,163.8300887,180.7718132,162.6735049,152.6648423,159.2597257,201.4989209,211.256692,197.7027201,194.0442256,190.4439841,208.428758,201.7058387,208.5525267,178.6475472,154.4871129,193.9241124,221.9381106,192.060643,208.2565556,187.7703393,206.8201062,185.2404491,190.4055395,175.7853614,163.8300887,198.5520773,187.9294562,179.0245528,148.5544086,149.8057623,201.8956493,186.1393111,205.8760519,188.5139204,203.9013229,142.3440476,137.4244642,157.7288497,168.055751,203.2649949,183.7553647,136.1069274,210.2013929,219.5379172,196.2059356,173.216408,198.6769354,207.5006849,222.7960218,172.023181,192.2399109,231.3833618,169.882046,182.7183945,189.1060631,,,187.4755288,171.3644792,196.6046603,193.9914073,228.8951818,218.1604636,181.4826195,197.6025539,201.9214409,194.530506,193.5614412,208.775308,197.7714871,211.0059781,206.3544319,154.4207501,179.5070512,199.2664133,192.6750976,180.2400443,146.2089595,221.1888359,175.4867048,190.3193299,199.5098582,209.1439314,187.6005496,211.5334794,191.2331526,147.5677573,171.6803377,175.218213,196.2252266,159.2120176,187.4313092,205.9370682,207.4242906,180.8374089,195.5144581,0,-30
55,191.3982508,179.6110032,188.7925528,171.39687,174.0053528,185.4689323,159.0810789,196.2632296,209.898061,172.4336527,155.3432761,190.3980449,192.6522417,195.2416289,166.9287953,187.0932987,183.5766228,158.3791156,161.8376132,189.3230505,160.292209,165.251644,157.0454518,206.6239273,200.9676277,205.5517656,182.3392371,193.1691716,216.6108638,209.6574228,212.3902763,174.0053528,141.3331559,195.5989858,214.9156002,186.7162548,207.0425337,202.8606829,205.05601,190.189125,183.5766228,177.9971468,161.8376132,193.4669694,202.9923019,188.5751331,144.1637645,147.304277,204.6609049,177.7680485,215.5577063,194.8033397,213.6208599,153.1815644,154.0799626,197.034181,170.0972232,193.5292042,190.8534949,138.2425273,194.9937547,218.8327312,176.6445747,180.5523319,204.1839722,195.5209981,218.3754513,206.9633365,165.6809218,225.4150884,172.4330204,184.9586308,180.3358084,,,159.0717631,211.4477371,189.4135893,212.5650865,219.3424568,227.2009496,178.6515638,187.1751962,211.4223065,204.2582408,199.5767687,211.3509519,189.1748476,227.5236906,197.1552648,147.1457053,176.1883839,172.6042891,180.1896124,185.8541617,145.9056454,211.8958657,145.4758103,164.8895024,203.7475337,188.6599355,178.8254619,205.3816423,184.572611,147.793791,176.0208772,162.8221683,201.2479073,165.2014722,191.2043194,204.4677325,198.3984698,180.933526,200.8683664,0,-25
56,184.1124883,179.5680255,168.1147991,170.300805,168.6142673,198.6069028,167.4631157,195.731492,187.1649065,160.274678,164.1351625,183.4288971,195.276384,194.7000069,166.5867626,182.0952791,182.1650592,140.3370251,174.2505051,185.7204815,156.9129792,180.718572,181.1918722,210.541834,144.4985796,176.6461733,151.128844,207.2178926,217.4766754,197.0289912,188.9888846,168.6142673,151.1623678,189.5591173,204.1999558,186.4993595,211.43603,196.9848386,191.6076234,184.127557,182.1650592,170.8517577,174.2505051,188.7505605,197.1190127,186.9533078,161.4061491,150.7504537,198.0743849,198.9290794,202.4812622,195.6141108,149.5804571,179.611532,194.3681707,211.4179418,184.4577394,208.7602417,195.0634044,155.3971088,139.1964444,215.2325826,173.9738304,195.5009229,200.0352508,192.6011976,213.2489486,202.5159618,152.1853671,223.6147559,167.507106,202.4392764,174.3508596,,,158.3862934,180.097052,192.4705728,215.4245192,197.7957277,222.8688744,174.085595,194.4158835,206.1237446,210.8402701,216.2210423,190.0167728,188.3360201,218.5497344,196.7185059,141.0295745,178.0146243,159.2820587,194.4168497,188.2478766,149.3896583,211.0262153,143.0490257,148.3845316,206.647096,185.1822766,161.6799935,210.4907708,188.7510984,150.1749269,186.4369818,154.1486402,196.977492,171.3669641,192.5007922,204.8682297,191.1763489,198.0347563,184.7233365,0,-20
57,164.463521,148.1864364,144.8301592,161.1508385,185.6151109,197.4611789,147.1210014,164.8694585,150.8453333,151.3080623,186.0453319,191.4797003,195.2236137,192.1900642,191.0139585,161.4523436,177.2371427,176.5513287,181.8370513,174.7375423,149.7565967,183.8586368,149.3756032,204.4833899,146.0898853,180.200418,147.7818794,203.9647976,218.6711096,196.9652544,183.2451023,185.6151109,160.340259,179.1557719,177.3830212,201.0294927,209.458984,188.3955725,198.2105478,129.4244797,177.2371427,176.9469197,181.8370513,192.3723582,174.1898814,198.1939032,194.6053781,149.180567,196.4954298,195.4654887,211.8766333,199.0199655,138.3211963,203.6819615,207.4590394,187.2807056,198.2165048,193.9553182,180.4190518,162.5472875,148.1491884,211.3634495,213.5640997,213.6741349,205.3798814,163.1678948,212.8665224,188.8577478,149.9943081,220.3055052,167.1834236,202.5629562,176.7406969,,,166.668937,163.5482641,194.6812309,199.2084527,207.596302,213.0631263,171.574106,188.234152,210.9744383,214.338361,209.1606837,141.4698863,200.3460253,191.0961482,205.5360393,143.14737,169.6651413,132.846905,145.4117663,181.9161436,139.4040566,207.4482884,146.9750368,159.6802783,200.322103,194.9594186,149.1089987,214.7440036,174.3667911,151.5960314,191.7634559,165.8249515,197.7695139,169.8479066,172.5915966,205.6150891,156.9502596,187.1887046,164.0073228,0,-15
